label,contrast,dissimilarity,homogeneity,energy,correlation,ASM
20,72.11785801440865,3.4064234103279616,0.6902292670873458,0.07008014727086266,0.9834334275132366,0.0049112270415057994
20,89.26992328831076,3.6527814618722743,0.6879718540569637,0.07037530142028295,0.9773120023667778,0.004952683049995679
20,92.44275270825155,3.574860210718416,0.6906534326752963,0.07535049879019187,0.9708076730579454,0.005677697667930706
21,137.0357032965867,4.413309425033686,0.6802292282030834,0.07425349505012954,0.954908579598813,0.005513581527159613
21,120.58249954906685,4.156924741907077,0.6815839880585934,0.07630111266437094,0.954602640743269,0.005821859793821027
21,133.6724315377352,4.449097603157594,0.6789630904552795,0.07429904461621804,0.9543293381691724,0.0055203480308827595
21,120.60230877781198,4.133423166293542,0.683319061438035,0.07913619479568776,0.9549602297613167,0.006262537326741038
21,129.51638744177657,4.337701195768656,0.6802199009141465,0.07863254062446326,0.952079955625157,0.006183076445057864
21,153.86181285743086,4.65380004031873,0.6781213452060331,0.07352781669643807,0.9470995448107542,0.005406339828144997
21,127.60942821674503,4.297180871945592,0.6815438027233351,0.07595686535833114,0.9549953156101259,0.005769445395063645
21,144.9458986302242,4.550053581470361,0.6784073214198794,0.0737687593911524,0.9541711242808402,0.0054418298621097365
21,127.53001092849793,4.325478254411187,0.6816178430315509,0.07602512053321044,0.9593335381860976,0.005779818952089176
21,103.05955500854121,3.8457914672834725,0.6856135445861521,0.07732536757381606,0.9621076346379676,0.005979212470425764
22,87.1312480769027,3.697917219280841,0.6885525811331297,0.06681546085024649,0.9846097340798895,0.004464305808630821
22,72.84399834481003,3.237763795902344,0.6984984463140471,0.06595577033316999,0.985875009782136,0.004350163640241867
22,70.25963140192468,3.1588027459177286,0.7044843680999733,0.06660258733918238,0.98742373742587,0.004435904640273418
22,57.28394996233382,3.151810629290497,0.6913517787444707,0.06310272295459425,0.9901379550874317,0.003981953644284276
22,57.68364651083831,3.1382826342985073,0.6928032222054056,0.06765088884653267,0.9899982900136237,0.004576642761725919
22,55.157158166134394,3.013114197498117,0.695297938710546,0.0652104852365684,0.9903937790446993,0.004252407384788706
22,63.417882417850585,3.2040021644791987,0.6959378858007612,0.06704490965645699,0.988413899110031,0.004495019910842479
22,62.50327324427845,3.303727360502499,0.6889753582904502,0.06399695605414346,0.9893303334927284,0.00409561038419597
22,62.01862088722426,3.030493692240766,0.7014484962055902,0.06631521903004048,0.987422094095142,0.004397708275002243
22,78.35865632526605,3.306401128924445,0.6979906008018019,0.06509534431143432,0.9849756936560607,0.004237403851024184
23,123.72031533491071,3.894089061952912,0.6898756866764527,0.08016447351258783,0.9737683792646624,0.006426342813550396
23,86.19922757801145,3.579974323334995,0.6899112886191123,0.06414589960978358,0.9872468791524561,0.004114696436748434
23,112.0291143672612,3.54217020870248,0.6963539878815378,0.08237530633786935,0.976445688644022,0.006785691094257818
23,62.180850725206646,3.1116616621927027,0.6959271053213838,0.0673668710808553,0.9922439379023874,0.004538295319224579
23,80.39710766161976,3.554637184479411,0.6878386182802326,0.06395071803510526,0.9877089554665277,0.004089694337205537
23,114.22765228278286,4.024297340024828,0.6849997539053794,0.06430963064487978,0.9816073729227602,0.0041357285936808605
23,108.69531772220395,3.596016933866672,0.6942095989501975,0.08378389105786378,0.9767434885202899,0.0070197404007959876
23,116.12847881675138,3.7179492620611363,0.6921985392542939,0.08504717509619361,0.9753786658837369,0.007233021991842615
23,56.829303228681475,2.6310836189243387,0.7018950433361129,0.0847290282213356,0.9818357384379118,0.007179008223331885
23,93.18065974174793,3.6234230601916204,0.687894371351585,0.06250849120960786,0.985996411923069,0.003907311473301624
24,75.50596823308472,3.5881123407144906,0.6893997215915064,0.06568839669239326,0.9862527778438921,0.004314965460017223
24,74.34649704506148,3.4962599072669205,0.6931228991133307,0.06731332642536737,0.9873987291420621,0.004531083914448062
24,60.37701195768656,3.0383240140478947,0.7000208576914786,0.06954043253192309,0.9897220119937524,0.004835871756726948
24,72.13631974875064,3.4557395834438562,0.6932285867144112,0.06535093576805905,0.9856718249414294,0.004270744805760979
24,65.10466954556547,3.1280968498339505,0.695139908488677,0.06784200710536725,0.9858745361599462,0.004602537928084701
24,73.37916582669311,3.1974556759222907,0.6990941303176157,0.06944329464548588,0.9851922165828125,0.004822371171219768
24,67.5867542361192,3.296353276957846,0.6927752163678369,0.06742933215782014,0.9881081520303416,0.004546714835249637
24,82.12110473320672,3.7021719063332243,0.6861059081335317,0.06445440793365076,0.984526988554468,0.004154370702077462
24,80.72524907426074,3.4510498785132993,0.7010613357044408,0.07031837388103652,0.9849031509582266,0.00494467370527324
24,80.30945686426381,3.4589226410890306,0.6927430920378238,0.0664996215982921,0.9851077833833871,0.004422199672716038
25,85.51723625714861,3.771180596080595,0.6819811700677698,0.057525409029868704,0.988741986853525,0.0033091726840537
25,100.56454710394804,3.8178017803902424,0.6993583962030091,0.06928222874864337,0.986631187393731,0.004800027220379347
25,95.41117677641144,3.809313626669779,0.6860075593496524,0.05942029643349426,0.9877413174840682,0.0035307716282443305
25,72.17878173773727,3.5791148977707987,0.6819511804883537,0.05871291212558149,0.9889241859829981,0.003447206050266254
25,87.35483665609186,3.7114452142728305,0.6962650871869784,0.06490528460241979,0.989246872207873,0.004212695969321112
25,75.99996816942354,3.5067003363430906,0.6985121737523836,0.06664071223888347,0.9912806046865752,0.004440984527705673
25,98.31115449500791,4.221095184033782,0.6767463766246828,0.05955501657493239,0.988581891187549,0.0035467999992404714
25,92.07898227036894,3.7860136447071056,0.6905195409617644,0.07042461229482924,0.9824573183210835,0.004959626016877014
25,79.93043958026081,3.420068117433607,0.6998045616286399,0.06340053311924032,0.9894819634790224,0.004019627599803889
25,102.70087746289086,4.174760474912201,0.6785765849083165,0.059091443172534425,0.9873737492899822,0.0034917986562128652
26,208.92115566212905,5.378518604971935,0.6795904257567437,0.0621260011708248,0.9639531413880238,0.003859640021477324
26,204.15351887022672,5.331908030854439,0.677446921833079,0.06262364298838884,0.9634687434124881,0.0039217206611371815
26,211.0161805430296,5.510848921473968,0.6772979778178569,0.06439959897514828,0.9632261869193729,0.004147308348159919
26,196.94580313849485,5.280618361998536,0.6774610685529346,0.06275119118049421,0.964708332392906,0.003937711994570934
26,217.37215248968155,5.497968148203164,0.6787731909087618,0.06101517129877321,0.9659524815941302,0.0037228511286186376
26,186.4557289732517,5.195471569990132,0.6761242133927308,0.06159407724957642,0.9676835887148934,0.0037938303522267874
26,209.6027119651137,5.3900412736474665,0.6787361393972209,0.05968145797548772,0.9694811723038991,0.0035618764260799064
26,183.134229540897,5.011724262326391,0.680983999502857,0.0636896879251967,0.9688319824013022,0.004056376348008947
26,203.38819510021324,5.321945060425044,0.6787970181128744,0.06113383805871767,0.9669261349243448,0.0037373461557895175
26,201.4169805515178,5.413033560037772,0.6763083432834088,0.06032810265290178,0.9697371999670735,0.0036394799696990547
27,181.86777578541944,5.423845345839213,0.6722943614545253,0.059584957838166114,0.9756387381649321,0.0035503672005760337
27,202.13103587305966,5.691413171492536,0.6721800735808519,0.06116544886044809,0.974823297187837,0.003741212134300091
27,245.98803170325414,6.182474084605673,0.666898810028523,0.05811137633993776,0.9650241043585752,0.003376932060121878
27,181.90522976371102,5.278294729917558,0.6747250921697534,0.059748325122612696,0.9732961051677675,0.0035698623549574315
27,225.63404386253433,5.978641683200882,0.6695270651549473,0.06154162748265025,0.9638780275438835,0.0037873719132132926
27,255.04115693535215,6.312024530764253,0.6669575810435028,0.0590776523185187,0.9670781662777245,0.0034901690034677777
27,185.40001485426902,5.46331526063937,0.6707661300530252,0.05745128951920098,0.9760800102290842,0.0033006506674190528
27,278.61762989527745,6.626903203217011,0.667054461351636,0.05941399142874652,0.9686216424228077,0.0035300223774951643
27,149.84188691657207,4.954598987787669,0.6775573324670161,0.05901721077129315,0.9801426422350418,0.0034830311672232397
27,218.5730246474764,5.897622255939055,0.6706441128759774,0.05910870292690423,0.9697074549976133,0.0034938387617010173
28,68.10216554021794,3.290082653396853,0.6953287995357416,0.08017498903623496,0.9816907128995982,0.006428028866960397
28,72.1937208882853,3.4012031957898765,0.6925699087025947,0.0699576592717681,0.98169732302375,0.004894074090784801
28,63.04228161572007,3.219068637333023,0.6932821812274904,0.07072145041735882,0.9847691411193593,0.005001523549134941
28,67.89372831541979,3.2066759329011454,0.6973812856449996,0.08364966246467445,0.9804502841785381,0.006997266030453966
28,122.99894959097708,4.311875988074144,0.685205523431733,0.06632490902534617,0.9773738428641824,0.004398993557220446
28,113.10513639402009,4.190728814098824,0.6865784283995104,0.0681015681170356,0.9796868281695882,0.004637823579999241
28,103.66437840189288,4.0439261955034,0.6873088140769505,0.06843797940111643,0.9799345628312613,0.004683757024507637
28,102.63004382009359,4.05159736442827,0.6864185462888119,0.06930469493273668,0.9797440112315281,0.004803140739719697
28,104.07657375675073,3.8853144330443823,0.6954782946077783,0.070634512383009,0.9807156778268704,0.00498923433958545
28,62.64216065952955,2.9471400227058115,0.7074954018980849,0.09896707504249351,0.9788688738885514,0.009794481942466541
29,105.56803785716562,4.006132691063036,0.6869184806214341,0.0700076920644621,0.9814289393912591,0.004901076948192549
29,119.04336385531941,4.333732983904337,0.6807449747252194,0.06627557392629235,0.9790894564404349,0.004392451699259443
29,94.85300639794585,3.8860995872635242,0.6874538615926957,0.06861364585093535,0.9806704448061496,0.004707832396957577
29,105.0656346486435,4.0247111375187,0.6873140899706205,0.06399623482463981,0.9850162407742368,0.004095518071730442
29,76.85482074080362,3.3796220649555964,0.6950072189378744,0.07817865914751372,0.9763085533507083,0.0061119027461031305
29,84.58634043862536,3.4603231864529063,0.6999024040795787,0.08255611844396801,0.9760400143583318,0.006815512692534476
29,114.08167725917515,4.248363377860773,0.6819752187076468,0.06698893100713149,0.9788816117509576,0.0044875168774782224
29,63.512217636261376,3.164415537565384,0.6966118443727839,0.08147542268746849,0.9796547740181065,0.006638244502101655
29,81.66259588961157,3.565448970280852,0.6911408376038002,0.0772604519140672,0.9771100045752211,0.00596917742996589
29,86.23095205254168,3.7756262665916878,0.683564291212633,0.07114537028664415,0.9799019112061136,0.0050616637132237085
3,190.10598520939217,5.2016785323982235,0.6794545449684216,0.06451944738440846,0.959342133661103,0.004162759090789452
3,93.8093772878227,3.533087884221583,0.7008709736792021,0.067269371319809,0.9839267482560703,0.00452516831776234
3,205.72330740909717,5.284406200596292,0.6801296076227838,0.06319915108641974,0.9628056755297999,0.0039941326980441096
3,205.26890470986433,5.324947744803658,0.6800374899505223,0.06578602179815597,0.955540079742356,0.004327800664027453
3,110.39591932009888,4.049623868688261,0.6850758370250569,0.06597707725931361,0.9810262685986759,0.004352974723681438
3,108.83636961665376,3.9165508387356898,0.6890588396129002,0.06444427728438634,0.9819355294814989,0.004153064874706873
3,93.12494562276522,3.6084945198357543,0.6968401731003961,0.06652670731256893,0.9830072538917529,0.0044258027858522135
3,94.87476790204674,3.7694405245679006,0.6877894162565215,0.06734926508900825,0.9807847425472316,0.004535923508029506
3,193.03618075523352,5.1526806650468435,0.6808185875169125,0.0666382618636983,0.955547162536717,0.004440657944214828
3,173.80491039692726,5.1068870757249405,0.6763731206148647,0.06419003983259977,0.9615841296219697,0.004120361213710746
30,109.92318220882981,4.31930312257955,0.6789235644304917,0.07053574704461028,0.974827668101741,0.0049752916111412485
30,154.13854788910226,4.587465118993304,0.6797180492734624,0.0730817658210011,0.9470041057017177,0.005340944495515644
30,142.88478392343688,4.3432821568398605,0.683089686951621,0.07171746631725116,0.9506696657726394,0.005143394974966056
30,140.1758214941273,4.376269244236014,0.6798232728148043,0.07008345234415966,0.9456784540795986,0.004911690292476098
30,162.6256936413118,4.718511602245116,0.6808567178552762,0.07263140214093308,0.9438764450945363,0.005275320576957939
30,140.79843817971545,4.403208522106337,0.681185126097369,0.07075112257716208,0.9478706496388571,0.005005721345928613
30,128.11344417447398,4.560875977463951,0.6779040580345491,0.06985883984112141,0.9720927738607078,0.004880257503947453
30,104.64189540472579,4.107799552249891,0.6806834106567596,0.07096421328956593,0.97534062626744,0.005035919567807005
30,109.60593746352745,4.26185954227631,0.680181145667245,0.07205928305295453,0.9749184540061568,0.0051925402741058195
30,97.82153656802724,3.9965410773589114,0.6824864655135745,0.06945202668509944,0.9784195558289112,0.004823584010667765
31,137.5150505575656,4.306019162007024,0.682724005546969,0.06584980159568422,0.9623614644471045,0.0043361963701909765
31,145.29493151120968,4.416556143831764,0.6835424112758501,0.06558847952726948,0.9701158642987602,0.004301848646699047
31,196.23023055947544,4.954758140669928,0.6801251134629542,0.060490438584974174,0.9657355100453516,0.003659093160202532
31,180.2023894152723,4.892009464291398,0.679995026008921,0.0590367009192291,0.9708588740728231,0.0034853320554265057
31,134.44919309488694,4.091565958259505,0.6875869669754573,0.0683100288463435,0.9635989961365955,0.0046662600409882815
31,167.90327748835531,4.759053146452482,0.6798140034210085,0.06285554620889659,0.9714758651852781,0.003950819689218735
