label,contrast,dissimilarity,homogeneity,energy,correlation,ASM
0,35.51587419095563,1.5194276407631457,0.8418517819954829,0.10444520461101761,0.9923705216665949,0.010908800766237335
0,46.75656753669783,1.784973983671052,0.8379538684787131,0.08478983002558829,0.9938068070990469,0.007189315275768154
0,44.80943567832818,1.7493231524176152,0.8362921928911144,0.10974459195283288,0.9950942440541218,0.012043875462893792
0,31.923325859807957,1.4610812640128603,0.8426623929494778,0.1050885652369287,0.9935302626832954,0.011043606543556217
0,37.32316299335844,1.6274059816405093,0.837928931422647,0.08336005119381086,0.995780277354511,0.006948898135034768
0,43.52441939168324,1.74820212360929,0.8357509698647212,0.0917400181222352,0.9940201732511913,0.008416230925068043
0,39.8867549388722,1.591120605778586,0.8396048187267038,0.12035923669017469,0.9926378214867082,0.014486345856641492
0,40.46062650704345,1.6319323998477093,0.8384947562365033,0.11179137551153519,0.9882254448404524,0.012497311638761069
0,40.243263251406574,1.642582173526799,0.8407239565384568,0.0842950558625012,0.9942749778869991,0.0071056564428621976
0,44.15984178687762,1.73122805533229,0.8360835655214722,0.09153567373553338,0.9899655607159148,0.008378779566218015
1,78.16766783704895,2.479271542789458,0.8291677407619467,0.08868321362446586,0.9753870443527735,0.007864712378762649
1,77.80616777359448,2.515123313168916,0.8276447185920499,0.08404359456253342,0.9799063172917227,0.007063325786991497
1,53.456163543297095,2.150545708363298,0.8309519400331652,0.08845822648749183,0.9800987675008892,0.0078248578333124
1,64.17698506705021,2.241920131985279,0.8301417286728102,0.08749833774133234,0.9796438842290941,0.007655959107496262
1,59.07191505562841,2.2422056770590975,0.8303980881659241,0.0880740998760472,0.983237425409027,0.0077570470689759365
1,62.050774144422356,2.2865286179618427,0.827746146314833,0.09129401718425041,0.9742074791692373,0.008334597573638209
1,68.87088074791659,2.4136913575024326,0.8287598545746429,0.08767604429302382,0.9818710049028223,0.007687088742872276
1,89.1113625787893,2.721815643639748,0.8258005090745316,0.08377391335926443,0.9803882708774915,0.007018068559525544
1,69.45919878167435,2.4196878040526255,0.8289493458405314,0.08385861519138797,0.9822277951424382,0.007032267341817286
1,61.75358517703795,2.311096070053725,0.830392342236969,0.08427510274986616,0.9839390712731276,0.007102292943500498
