contrast,dissimilarity,homogeneity,energy,correlation,ASM
104.62735944147947,4.066398582478327,0.682569311902754,0.06732708527581195,0.9705158634213689,0.004532936411736454
90.92538912879714,3.728898980360535,0.6874264039391302,0.06809574826032576,0.9731593569066237,0.004637030931133658
96.64102536896944,3.931543040244459,0.683850577102376,0.06624043783707415,0.9821753501580577,0.004387795604847283
112.4847584589757,4.317456949145349,0.6785977037622654,0.06201396680645386,0.979780044883686,0.003845732079071961
122.22377956264788,4.232182834831138,0.6852082794506231,0.06907394281821029,0.9622125301629636,0.004771209576453385
127.77525490986642,4.1590680007214935,0.6908075516902352,0.06734531766012618,0.9680580577399548,0.004535391810743303
89.16806544366518,3.54436651847765,0.6992844553714093,0.068094842298394,0.975905961564884,0.00463690754764315
107.20897834459784,3.9007628728156276,0.6909623598113231,0.06565006128533216,0.9718247729987899,0.004309930546767868
135.3922057528462,4.453033984445458,0.6805440755264756,0.06502361146209724,0.9622632909405212,0.004228070047573784
132.70334963766192,4.170017719020891,0.6907980579666774,0.07171368908452533,0.9576681012526193,0.005142853202111968
124.49410603826036,4.383102207980985,0.6818311257092453,0.06883085571612338,0.9636901704782972,0.004737686698613795
187.83795053528422,5.541289562753982,0.6708557349954148,0.05807840712556554,0.9691832682470183,0.003373101374242942
168.76373224119087,5.268331759488163,0.6729726153694223,0.05915427723387181,0.9744347836297245,0.0034992285150617646
189.11683943596222,5.422391749514583,0.6731808589494548,0.058841297521881886,0.9719601472634439,0.0034622982940586233
180.0515230930832,5.3599932094770235,0.6733447845906056,0.0618320957321978,0.9656143934492332,0.003823208062635673
181.76601343250329,5.418720623030483,0.6730489209493407,0.057997317384137693,0.971226066149431,0.0033636888237564004
184.32973294146356,5.370868656431368,0.6720980480842809,0.058192904433427346,0.9730584461540737,0.0033864141263980083
180.99394158028204,5.395303928954154,0.6751956330005157,0.05881838850523973,0.9709683201650114,0.0034596028263533174
186.96540016339694,5.592504960264831,0.6697496711338122,0.059208169729504274,0.9693004697363912,0.003505607362717786
160.86839117656424,5.1748135258729535,0.671817638406794,0.0579309864871813,0.9763273898533419,0.0033559991953779826
119.67958280724466,4.175885155280162,0.6900716748252707,0.07194248553064596,0.9659354734390713,0.005175721224327204
166.57672760453693,5.224861802247239,0.6742798601181735,0.059113449856574234,0.973526744684258,0.0034943999539457163
103.46836571210304,3.820114802279069,0.6884196940585237,0.07835753010464122,0.973209829102313,0.006139902524099756
98.10926375876667,3.9572409256331635,0.6811375621892473,0.0727775404910712,0.9777694747124657,0.005296570399929508
106.70246899171345,3.836486328767414,0.6891892644348793,0.0780137641660545,0.970707861051226,0.006086147399356769
103.7648887521353,3.79011978906938,0.6879152440298861,0.07792075271594996,0.9686190054224282,0.006071643703820222
102.97650903457861,3.980912264321107,0.6829199034258189,0.07115827507829799,0.9769679695348372,0.005063500112118724
112.58811234071449,3.9945357510424517,0.6852816552068037,0.07641437404447377,0.9727294877507419,0.005839156560608745
87.77851223885662,3.615433585502233,0.6882093316370327,0.06949653423301785,0.9763092081391732,0.004829768270401023
104.50453585714439,3.8885081008817077,0.6884761767261726,0.07681997253025089,0.9774315344355529,0.005901308179548501
101.6604632409893,3.9091873653831875,0.6858246419556514,0.06836426543347195,0.977104092905817,0.004673672788258206
115.8402423367887,4.119184288427464,0.6874553934705332,0.07462437262769296,0.9518219715588095,0.005568796990076771
91.94336279430021,3.769780050716719,0.6861310361009049,0.06974581503098785,0.979318999689766,0.004864478714336771
151.95434434317605,4.703530010928498,0.677225625757879,0.06299148526151868,0.9679491320641866,0.0039679272154521245
163.38569109486573,4.728644335748921,0.6834457585351149,0.08258897884808557,0.9666412062935377,0.006820939427169524
162.00672686182347,4.620590138887415,0.6835007300746301,0.0780226433439224,0.9667838659530117,0.006087532874372918
203.45357510424515,5.248819616123248,0.6819895100888643,0.06315756693578911,0.9676803761175373,0.003988878261248682
205.9018769429914,5.3560037772284055,0.6824745855601286,0.06507456609207875,0.9672787620304716,0.004234699152072325
138.9013782639604,4.345361754501375,0.6827725776701943,0.06280888285106236,0.9709434061323712,0.003944955764998474
138.7622892550584,4.3958768793302845,0.6871576168623011,0.08734313883932641,0.9749072662299997,0.00762882390230585
146.79574319090918,4.443017963055312,0.6866689079501131,0.08177075673678431,0.9663130061852333,0.006686456657306356
146.4780422073444,4.4603444068372085,0.6848137108158964,0.07922423728723928,0.9579184557430409,0.006276479773744794
121.21123831552589,4.177275090451888,0.6901182525045291,0.07202236883497477,0.9679870444362769,0.005187221612601145
165.49766045263084,4.647932604059461,0.6839858623112023,0.0799729714478432,0.9664928959269945,0.006395676162197542
174.41079480949404,4.992424322804487,0.6803909767620228,0.06462509302153475,0.9748670406485881,0.004176402648042019
152.07397425967386,4.735349977188087,0.68000910644877,0.059531608309652644,0.9772949222624123,0.0035440123879339033
128.58083374889918,4.420980593958557,0.681577798989829,0.058443712206009614,0.984597340299606,0.0034156674964188768
103.31558955532687,3.9589279461851055,0.6863052163374415,0.05811337506171959,0.9861730586355204,0.003377164361064092
169.2740930938259,5.015352948041889,0.6776075183174094,0.06298509046056959,0.9739580344746622,0.003967121620326134
130.10321594924085,4.217848465235706,0.6878172734379026,0.06455562262810627,0.9806803698935931,0.004167428412902466
128.99387791912915,4.089401479060785,0.6930893257276263,0.0678038566017492,0.9791621087845906,0.00459736297007057
123.61325849611136,4.1385266687179705,0.6884881778307163,0.06216407271040897,0.978202277144151,0.0038643719359450135
135.61531687338856,4.287812072276629,0.6877195365285289,0.06349083839456304,0.9765243680251541,0.004031086560044521
181.89137285276237,5.0198728898980365,0.6839060213255468,0.06849771472201789,0.9597260406671783,0.004691936922138946
149.47225965262234,4.313265923245871,0.6940859471594272,0.06642268373850857,0.9808770358671501,0.00441197291502593
127.76555719424078,4.1934238029050706,0.6927107106856341,0.07137493846062944,0.9822843465048405,0.005094381840258639
119.78757334295324,4.249350125730777,0.6828494439353913,0.06611452863787187,0.9816659745498183,0.00437113089700798
134.6869993315579,4.37637534615752,0.6832662726042091,0.06554070453761528,0.9780188785239744,0.004295583951286984
107.20871308979407,4.027246973442689,0.6869254308076264,0.06400801931180562,0.9802451845278476,0.004097026536220481
111.3789748432344,4.229997135248119,0.6832998630193063,0.06650393196571024,0.9795583363568268,0.004422772966899816
123.13195895977677,4.155948604229223,0.6917858810387715,0.06602617418819921,0.9809699779440157,0.004359455677930424
117.03594733100617,4.053125232097953,0.691468752275687,0.06896481413939691,0.9814231744629147,0.004756145589281561
116.97433394518775,4.219291451368184,0.685553269958808,0.06465854012885618,0.9802325352491227,0.004180726811594904
98.3299875860752,3.785981814130655,0.6952617556723916,0.0730151468245062,0.983230877099452,0.005331211665804199
140.93440779212509,4.46789886364842,0.6884340766940288,0.06869012053032704,0.9637672707956176,0.004718332658470856
122.32649683285764,4.196458317860136,0.6904839003923997,0.06899085289028192,0.9814449835150649,0.004759737782528522
187.67095672102624,5.041899648802639,0.6825739101315369,0.05921012572358663,0.974363518726007,0.0035058389882029356
169.5562074929177,4.879256013326401,0.6825731358649072,0.05958702804527982,0.973991039595865,0.0035506139112689637
169.74979044870503,4.804974058080192,0.6837174897546032,0.05896139482754873,0.9739557007337739,0.0034764460800100904
97.39943129370073,3.6583412025591784,0.6941160742673799,0.0621043296573844,0.9832198159292369,0.0038569477621930755
98.04864773101042,3.658638287939395,0.6961503190553864,0.06248513991941045,0.9842336399671925,0.003904392710748302
165.59662171481924,4.757801143778713,0.685115948351124,0.060982215762503116,0.9742146755231411,0.0037188306393044833
91.71403410115757,3.68326454392089,0.6920106270631055,0.06437577249589253,0.9821771980213785,0.004144240084442914
98.26460758204333,3.7452386762724275,0.6938404709577106,0.06463808956287644,0.9827209070898849,0.0041780826223384365
99.78694734161635,3.782809366677631,0.6942082024836533,0.06426066182649808,0.9829937634732488,0.004129432658379548
114.18836274124926,4.107788942057741,0.6908865091082128,0.06908019767771127,0.9702281830212229,0.004772073711191665
161.164320045836,4.75171089348428,0.6823444154187573,0.06098950168389186,0.973946283893286,0.0037197193156494482
163.19334953156005,5.001708240936244,0.6784519285243613,0.06198243729945368,0.9675682219791364,0.0038418225335807065
146.4517395410031,4.8062897219068645,0.6807713005799844,0.06624519204108507,0.9688152435575155,0.004388425468560241
157.52376152532122,4.899245615338094,0.680217960197693,0.06698778614371739,0.9649013792371453,0.004487363492436416
141.25082494243972,4.832040658256321,0.6761095623862757,0.06273958825408012,0.9755320491127009,0.0039362559342915075
200.52919394370232,5.36432216787446,0.6847765784298823,0.06154430821765296,0.9606030400364858,0.0037877018739894655
171.00047745864677,5.347388301202135,0.6725202054509419,0.06271741974784244,0.9726514733521926,0.0039334747398270566
195.56174601322036,5.236734607263738,0.6825166608437696,0.06280189046248397,0.9626462538717381,0.003944077445661835
202.8027883584972,5.396959118929644,0.6813968929073457,0.06230655271708525,0.9604106237920931,0.0038821065114869237
224.78574838990332,5.666670203397384,0.6818968766047623,0.061733779839792925,0.963948535968706,0.0038110595733080238
116.11569353520996,3.343971819329649,0.7078943780005525,0.09226012219195544,0.9872218953711226,0.008511930146874548
161.13890863563537,4.605449394688538,0.6875525205725439,0.0687040018323642,0.9581478230001075,0.004720239867781504
123.08500885951045,4.387218962535412,0.6813597144853801,0.06832909087437332,0.9725787177681594,0.004668864659718367
79.04208002206919,3.520727010366157,0.6865186241871003,0.07074377979997055,0.9780828199045651,0.005004682380386721
77.46570255387324,3.467230421542934,0.6933495500375566,0.07367697221991733,0.9772936253313245,0.005428296235494469
72.10268543963332,3.4034313361414976,0.6928111014756306,0.07352621518058525,0.97842460356279,0.005406104318781725
94.80932423686193,3.621640547910322,0.6893068997333691,0.07053984070673595,0.9757487383596,0.004975869126931682
99.37554775116979,3.727806130569025,0.6884349117654628,0.07030536576226237,0.9730847386292835,0.004942844454965495
84.50090717142888,3.432991331473013,0.689880732467122,0.0729839213862977,0.9743106231532693,0.005326652780921282
74.40269923288311,3.4479092616367284,0.6905002615893009,0.0701251411155423,0.9829084410025216,0.004917535416474721
90.6175662341245,3.6793918237859287,0.6887989796672571,0.0704444808753768,0.9769678413795528,0.004962424885801327
95.34959522116947,3.632696368131227,0.6903338172533147,0.07534349219383314,0.9698924657980097,0.005676641815962196
79.04390497511912,3.604186781822619,0.6888711027478834,0.06442037165290522,0.9864633304936057,0.004149984283898434
97.90147375568971,3.74877187025857,0.690619111242785,0.0692061306106725,0.9785660126894584,0.004789488514101462
137.86992965442604,4.4034525565258,0.6800039508604547,0.0742079937563488,0.9546352154503225,0.005506826337342303
134.08857388407304,4.4384555804305625,0.6790556951968354,0.07430071848876621,0.9541873583651422,0.005520596767946884
121.50231832698493,4.1232479920211365,0.683512118226034,0.07916915617116912,0.9546255942674673,0.006267755288854967
126.98567624059672,4.297371855404301,0.6802783412712523,0.07862077961535525,0.9530160089429761,0.006181226987326261
154.06541183460834,4.633141996201551,0.6782873120848786,0.07352355752125729,0.9470286203926086,0.00540571351058163
127.89642330422608,4.287705970355124,0.6816958670784141,0.07594097551268775,0.9548952126673985,0.005767031761818639
144.53313032499017,4.521671317467559,0.6782485214973994,0.07373452249363599,0.9543022240030322,0.005436779807364511
126.62670160956615,4.294135746798375,0.6817441026706015,0.0759869946873058,0.9596222590751189,0.005774023361608639
101.41579220999694,3.816454285987119,0.6854021155036917,0.07729276144290632,0.9627115986145982,0.005974170971470026
74.35962185275177,3.51343780835871,0.6907052996181945,0.07237730073943162,0.9878784084171487,0.005238473662326128
119.18460673322795,4.122399176649089,0.6817926081695599,0.07632611324675485,0.9551280924670076,0.005825675563356447
89.33937760612845,3.7266708400089126,0.6882300220969502,0.06676252531433793,0.984219991343671,0.004457234786347613
71.66216087173339,3.1737949474264977,0.703722547333635,0.06653787274894203,0.9871729437315431,0.004427288509954403
58.684824242167025,3.1816995405786797,0.6909122139918916,0.06308452605823694,0.9898968527680111,0.003979657427992376
61.04624982758438,3.2162038854523654,0.6928480718875916,0.06766084302904661,0.9894146458868269,0.0045779896794012846
57.06196352215939,3.0475548812188986,0.6947031343138086,0.06519813547942754,0.9900623265442993,0.004250796869993788
64.89679466095131,3.2302730002440345,0.6966111159434563,0.06710045405221,0.9881430980575245,0.004502470934012745
64.40675232628463,3.3384545194113464,0.6895848781104498,0.06403656545942121,0.9890052802700974,0.004100681715838738
62.87768570488812,3.039385033262952,0.701048380530501,0.06628912190779682,0.9872483764970766,0.004394247683306748
81.4242803637174,3.3652240342072597,0.6980207387671536,0.06509810222074244,0.9843878039697659,0.004237762912742232
73.08953941155875,3.4608749164447365,0.6897625817118641,0.07061582797056819,0.9872233621427732,0.00498659515996888
74.61062716845802,3.2744856709355012,0.6989193944635317,0.06597603769255311,0.9855316981622312,0.004352837549609189
125.32547825441118,3.905919426200809,0.6897902872681241,0.08016860630528011,0.9734290793095403,0.006427005436930997
118.29421001814343,3.581650733694787,0.6962402969267317,0.08235534674889344,0.9751303715943652,0.006782403138130474
65.0980700060478,3.1692219546095974,0.6955686576685584,0.06732883299326865,0.9918799150658892,0.004533171752235462
80.72181137200396,3.585056605375123,0.687155392894627,0.06391677724187764,0.9876593297882814,0.0040853544129878065
119.38869377924436,4.042918227249096,0.6851805663362174,0.06434028393765226,0.9807767130024472,0.004139672137177713
113.75106367176312,3.634903288098548,0.6937243786009079,0.08375892535505647,0.9756626033582332,0.0070155575766339216
121.50570297828094,3.7509681800337407,0.6920018219403855,0.08503301770478724,0.9742387266023712,0.007230614099982662
60.099810077560505,2.667030949930503,0.7012448846466895,0.08462942072353997,0.9807914389690674,0.007162138852001938
91.8489426943522,3.6364205455760805,0.6877588656701183,0.06249594751672865,0.9861964721832982,0.0039057434560137018
90.97196787233817,3.733270379526573,0.6903128385251038,0.07469362087488741,0.9832548843003567,0.005579136999401417
85.55912529575912,3.595751679062908,0.6894564039949629,0.0641152091304306,0.9873416736267971,0.004110760041838852
74.87361139110229,3.5775551995246637,0.6893111418851079,0.06571240851272489,0.9863679417709911,0.004318120632543238
58.947193073666554,2.983119184288427,0.7014466838071112,0.06963039789001023,0.9899653497330041,0.00484839231032114
71.07356046217997,3.4385298517756153,0.6933985313687888,0.06536583405002243,0.9858830702255671,0.0042726922610550715
65.47466816624049,3.1187598807414396,0.6959361548747721,0.06787012582175288,0.9857936141846746,0.004606353979060566
74.0703774045348,3.1874820953007457,0.7004286906682815,0.06954072594955624,0.9850521800754553,0.004835912565591283
66.24033146240279,3.261031947288565,0.6936034135791481,0.06752616916612361,0.9883452345944972,0.0045597835222519435
82.37339388216319,3.693853515687169,0.6865736048910875,0.06448839002754779,0.9844792774738207,0.004158752448345125
82.69832040658257,3.4606839329860266,0.7014978279477996,0.07031484770097618,0.9845333705979838,0.004944177807211475
79.12607030313322,3.4243864656388934,0.6937810886129316,0.06659377666052106,0.9853272760105819,0.00443473108991136
82.97284851828667,3.59963500939002,0.6946455733216005,0.07193436450112851,0.9838018373492611,0.005174552796181218
73.78763700410614,3.484864560897198,0.6928069566135886,0.06727359387933689,0.9874936795019263,0.004525736433441953
85.05135333000881,3.7639762756103514,0.6822207001984844,0.057533982417427014,0.9888031697245071,0.0033101591328088004
93.7839977081985,3.775530774862333,0.686552311990825,0.05945596009484538,0.9879501423089194,0.003535011190799846
72.45848762321084,3.5841016880815717,0.6819546586936889,0.058707683141087416,0.9888811523164074,0.0034465920597943197
86.96263090324567,3.7076998164436756,0.6962653084582312,0.06491311785711898,0.9892949776384123,0.004213712869932219
74.88875213530117,3.4947426497893885,0.6982806632611884,0.06663240289714818,0.9914079378808079,0.004439877115847882
99.30646479007737,4.236830098993093,0.6767135539973173,0.0595479823951049,0.9884661806022522,0.003545962207327723
93.11585268809219,3.78919670235228,0.690765570129502,0.07043774023530468,0.9822596420777195,0.004961475249456259
80.6121974768963,3.4325775339791407,0.6998151353660109,0.06341543204992373,0.9893923222456922,0.004021517022078494
102.96221710575179,4.1918959352353875,0.6783004744650123,0.059066373168284496,0.9873417014565116,0.003488836439255039
116.65086101709304,4.256480174855967,0.6835080747948099,0.05899698670003961,0.9825229917912887,0.0034806444396846504
99.67987989262487,3.798926248554361,0.6990882967661485,0.06921040417181501,0.9867488363281911,0.004790080045625989
209.98033931394497,5.363314199620154,0.6797169107554915,0.06212669835783878,0.9637705817060245,0.003859726648845888
212.97956476991794,5.498870014535964,0.6772469511794182,0.0643941193596383,0.9628841487526184,0.0041466026081033456
196.49982493182955,5.257986822141349,0.6779299277348715,0.06280853737257426,0.9647878711152126,0.003944912366882057
219.49084870927015,5.484334051289669,0.6785781337608123,0.06101242210902441,0.9656206717765807,0.003722515651609771
186.4808220776878,5.176808241997263,0.676044599642209,0.06157833773231085,0.9676788062681112,0.003791891677874538
212.01483304862654,5.387112860613906,0.6788687120072356,0.05970470802708737,0.969130269742694,0.0035646521605997507
182.47066812379973,4.989464079194474,0.6810981029848285,0.06369271438028608,0.9689449002806795,0.0040567618651287
205.2775414062749,5.320151937951597,0.6785637325068229,0.061109091508846476,0.9666188400525814,0.003734321065036572
202.62372014557184,5.416598584600367,0.6762961198628515,0.06033709268555436,0.9695559546737489,0.003640564753745177
107.90776559963497,4.122367346072637,0.6861636758470276,0.06133419873845608,0.9825089044331198,0.0037618839348884272
204.53335313902534,5.313372025167375,0.677659461926942,0.06264281706765462,0.9634007117748821,0.0039241225301716405
183.6062663794841,5.435293743169689,0.6723457035136644,0.05957961407585787,0.9754063467783551,0.0035497304134281616
246.70454858937495,6.170813483432186,0.6669324984459215,0.05811281279195724,0.9649220664995568,0.0033770990105930696
184.49097603157594,5.304374582223684,0.6748248708366206,0.0597413202990855,0.9729157930598952,0.0035690253510779254
221.95851414869125,5.953739562223472,0.6698618620257506,0.06156150293693678,0.9644656014314935,0.0037898186438544757
253.8041570732846,6.291737843372343,0.6669160149075187,0.05906957694417407,0.9672380735423594,0.0034892149203637006
187.3134781270889,5.476641661980499,0.671107551556943,0.057478186268151,0.9758334698916666,0.0033037418966762626
276.7860242548993,6.605269021421978,0.6668945830475431,0.059419100944968536,0.9688279674899363,0.0035306295571083607
149.22341881611476,4.940805737991916,0.6774882638568052,0.059011860904768954,0.9802250291890093,0.003482399727443798
217.73677174293624,5.875404513575741,0.6709604161462625,0.05913133954688079,0.9698232640483736,0.0034965153166085076
106.13853727891012,4.123385924519093,0.6855521205347319,0.061013162926374175,0.9830867191914436,0.00372260605028028
205.89179726044839,5.72351961294019,0.6722047435428653,0.06118176196670456,0.9743542792090413,0.0037432079973504966
69.81121285106472,3.3242050313531175,0.6952906962127592,0.08021276915803947,0.9812310487344302,0.006434088336000929
64.38920306846758,3.247312968837867,0.6932947465519513,0.07075971987422333,0.9844435279205853,0.005006937956678557
71.76103725238465,3.2686182346762305,0.6973891725407594,0.08365950275229593,0.9793370752975021,0.0069989124007614105
125.5333425288332,4.353425500535815,0.6854849597062781,0.0663808027700911,0.9769078961016652,0.004406410976401735
117.32688940996721,4.256342242358009,0.6862148428376122,0.06806373470168922,0.9789289876939434,0.004632671981541934
106.05127905866375,4.086823202368195,0.6870467974981398,0.06840236876080807,0.9794728107121163,0.004678884052089573
104.85497989368588,4.088902800029708,0.6864459631320393,0.06930701814300883,0.9793052780733373,0.004803462763875355
109.02623900518839,3.956031363727997,0.6951599531222071,0.07062563843144568,0.9797989898779509,0.0049879808038492965
64.1316512642044,2.9908646245583506,0.7071511682484232,0.09889122145318341,0.9783666168775198,0.009779473680502563
95.6100117773133,3.798936858746512,0.6882406874618361,0.06399435695115264,0.9806364047733507,0.00409527772159154
73.89317658542797,3.4345828602956,0.692244885183584,0.06992937822371989,0.9812660713201631,0.00489011793875607
105.07392120871312,4.0042228564759315,0.6866660689176128,0.0699820859494597,0.9815158900177412,0.004897492353837566
95.16767286655563,3.8929219408163487,0.6875951315062052,0.0686398219190976,0.9806067910873749,0.004711425153085431
104.22530743031759,4.012318433086824,0.686935083332167,0.06394561807374502,0.9851361150811658,0.004089042070833266
76.46419590658786,3.379728166877101,0.6955092856877848,0.07834077999689554,0.9764299425702971,0.006137277810521989
83.85338836486329,3.4491612643104967,0.7005692891222387,0.08271003845896936,0.9762487259667764,0.00684095046188419
114.5449394688538,4.256448344279516,0.6820015573826739,0.06699080517983101,0.9787956018954297,0.004487767978642074
63.53814894587741,3.175556239323494,0.6965993448403928,0.08148907396843318,0.9796474908703303,0.0066404691762327744
80.98517756156564,3.570690405203238,0.6912124833502835,0.07729163629575862,0.9773005119215967,0.005973997041275831
85.50806905113052,3.77272968413458,0.6836377392289442,0.07115834983027289,0.980071253637621,0.005063510750567497
102.41863574149328,3.1800231302188875,0.7072505873176441,0.08707571218091123,0.9789833142524845,0.007582179651812892
98.93481097942684,3.957591061974133,0.6862014765903525,0.06408496947259419,0.9823293268014801,0.004106883312303329
120.04696071045846,4.337977060764571,0.6806882261003887,0.06626250355246549,0.9789130054798495,0.0043907193770405025
113.91798321467601,4.379187047077423,0.6789744916379561,0.07052797481672678,0.9739130506941251,0.004974195231748847
143.4040361170941,4.352141667285594,0.6828233549349045,0.07168084840480148,0.9504894295941702,0.0051381440280321294
138.81169030971154,4.36338847096521,0.6799574692767654,0.07012073064841524,0.9462069194404897,0.0049169168666676
161.45072096255663,4.708644123545078,0.6810733557064356,0.07265245343592615,0.9442816633258053,0.005278378990259416
141.41837048668953,4.404269541321393,0.6812044749392809,0.07077337539282268,0.9476417105795665,0.005008870664493398
131.05298729960003,4.599210601703997,0.677874586549965,0.06984062692846053,0.9714524792769844,0.004877713169760406
100.60640431198209,4.053379876709568,0.680746179409013,0.07095841443875134,0.9762914624319317,0.005035096579661594
114.07781514923236,4.330040637035937,0.680065224934597,0.07208066620794193,0.9738953682532969,0.005195622440980742
96.69234686840178,3.9960211779435326,0.6819214657408866,0.06941715477840857,0.9786690504850247,0.004818741377529531
192.34123438975482,5.223196002079598,0.6796211111057404,0.0645288173726412,0.9588618832106572,0.00416396827151168
158.13509957665335,4.62323207673291,0.6796380251109148,0.07307645851684914,0.945628601105664,0.005340168789364774
133.70143980307483,4.2475463930651784,0.6829154013085046,0.06586186677822134,0.9634056719041051,0.004337785495512175
195.06337467771542,4.918397012169891,0.680323571283175,0.0604890730187039,0.9659390351464047,0.0036589279546620918
174.83894789334636,4.833048626510626,0.6803817035042404,0.0590582085669946,0.9717261058232586,0.003487871999142634
131.333287355834,4.048944816390624,0.6875151853992186,0.06831536739301138,0.964443224709874,0.004666989422042122
163.64827213020828,4.69770501543783,0.6798085637521396,0.06286365099324916,0.9721986131333801,0.003951838616201036
125.6242718755637,4.187673078759458,0.6847259414902748,0.06629974749484138,0.9718430277836692,0.0043956565178797265
114.99631826332377,4.173879828963703,0.6835445326408462,0.06857626198439508,0.9691229767109077,0.0047027037077523905
156.77274029432675,4.461225052785705,0.6836257393771269,0.06445496990029291,0.9711442619516387,0.004154443144847665
127.60364566202294,4.203588366985326,0.6819005883688046,0.06499562656780611,0.9764438925575615,0.004224431472941704
210.1200437139917,5.3141996201551205,0.6797473039075047,0.06316749047787892,0.9620109000382053,0.003990131853272924
141.3057008562425,4.362454774055958,0.6837757979668132,0.06561036557564469,0.970936520125254,0.004304720070969742
88.91613704124181,3.4571507389998835,0.6924479573940908,0.07852696789372147,0.9719511736037916,0.006166484686581563
105.89279461851054,3.7561353436110725,0.6922171454919714,0.07268971788668391,0.9701074541719634,0.005283795086445694
107.0114696177148,3.9997029146197836,0.6842193918020958,0.07293640488715274,0.9705695005222835,0.005319719157862678
138.9816655879638,4.5412789525618305,0.6813074540446223,0.07051828167476527,0.9691786546662082,0.004972828050361536
127.261626118049,4.32901144839733,0.6783264850932469,0.06904236815528901,0.9645698724555062,0.004766848600490466
96.21049560207537,3.6460333796645057,0.6865224944187526,0.06999673070752123,0.9659904762805663,0.0048995423097412455
115.63699349595221,4.118441574976923,0.6808267584394888,0.07192409746901787,0.9656872202491297,0.005173075796732782
146.7309891882142,4.563921102611168,0.6785565200478264,0.06864773002613393,0.9618781027682863,0.004712510837740971
92.583146770788,3.6220119046355923,0.6878762584883709,0.07174930921295314,0.9650139113565771,0.005147963372535962
209.02323632080976,5.359812836210464,0.6802013600649744,0.06579181967763235,0.9547255438239726,0.004328563536494093
128.6088022154081,4.2787191376035825,0.6819364687054,0.06952815887627195,0.9704047817735089,0.004834164876724114
153.58917335992956,4.738023745610033,0.6777105613076411,0.07781615613799199,0.945602435310347,0.006055354156092349
142.18865982662945,4.615974705301914,0.678565778021962,0.07719409806590956,0.9473025708122769,0.005958928776209262
194.00576133433773,5.287493766512112,0.6730179240520726,0.07164680126969487,0.936482032842923,0.005133264132179151
189.029591825908,5.071268660675444,0.6762175386415142,0.07298138010764466,0.9494474216711926,0.005326281842416511
195.51969782172756,5.472524907426074,0.6725806344426989,0.06674357585715174,0.9616753710216152,0.004454704918199368
138.8393616908402,4.512037262994833,0.6782123183375585,0.07713849221772731,0.9418308508584283,0.005950346981624376
150.48409001687014,4.8934948911924785,0.67525176503567,0.06456272673607046,0.965017820796634,0.004168345683596507
162.44094897558594,4.872338168044223,0.6755105646481852,0.07727196942832328,0.9383316311759404,0.005970957259331726
174.97057793716647,5.026684633258708,0.6750529427103678,0.0779266192725282,0.93716520825276,0.006072557991245563
